tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
roland garros,R64,2020,57.0,211.0,28.0,144.0,50.0,17.0,15.0,13.0,3.9634146341463414,5.182926829268292,64.32926829268293,68.24644549763033,48.717948717948715,53.57142857142857,53.57142857142857,100.0,61.28048780487805,328.0,10.0,3.0
roland garros,R64,2021,30.0,149.0,13.0,109.0,33.0,13.0,6.0,21.0,9.90566037735849,6.132075471698113,70.28301886792453,73.15436241610739,47.61904761904761,46.15384615384615,46.15384615384615,100.0,65.56603773584906,212.0,15.0,6.0
roland garros,R64,2022,41.0,200.0,24.0,130.0,45.0,9.0,12.0,12.0,4.181184668989547,3.1358885017421603,69.68641114982579,65.0,47.12643678160919,50.0,50.0,100.0,59.58188153310105,287.0,12.0,0.0
roland garros,R64,2023,31.0,102.0,24.0,69.0,25.0,6.0,18.0,6.0,3.7037037037037033,3.7037037037037033,62.96296296296296,67.64705882352942,51.66666666666667,75.0,75.0,100.0,61.72839506172839,162.0,6.0,0.0
roland garros,R64,2024,34.0,117.0,12.0,87.0,28.0,8.0,8.0,11.0,5.978260869565218,4.3478260869565215,63.58695652173913,74.35897435897436,50.74626865671642,66.66666666666666,66.66666666666666,100.0,65.76086956521739,184.0,8.0,3.0
roland garros,SF,2021,40.0,193.0,20.0,145.0,47.0,10.0,12.0,19.0,6.785714285714286,3.571428571428571,68.92857142857143,75.12953367875647,45.97701149425287,60.0,60.0,100.0,66.07142857142857,280.0,8.0,11.0
roland garros,SF,2022,26.0,131.0,19.0,74.0,24.0,9.0,9.0,8.0,4.2105263157894735,4.736842105263158,68.94736842105263,56.48854961832062,44.06779661016949,47.368421052631575,47.368421052631575,100.0,52.63157894736842,190.0,3.0,5.0
roland garros,SF,2023,28.0,102.0,19.0,65.0,25.0,3.0,12.0,8.0,5.063291139240507,1.89873417721519,64.55696202531645,63.725490196078425,50.0,63.1578947368421,63.1578947368421,100.0,58.86075949367089,158.0,5.0,3.0
roland garros,SF,2024,28.0,127.0,15.0,97.0,34.0,4.0,8.0,23.0,12.23404255319149,2.127659574468085,67.5531914893617,76.37795275590551,45.90163934426229,53.333333333333336,53.333333333333336,100.0,66.48936170212765,188.0,19.0,4.0
us open,F,2020,53.0,204.0,31.0,141.0,50.0,23.0,16.0,23.0,7.142857142857142,7.142857142857142,63.35403726708074,69.11764705882352,44.91525423728814,51.61290322580645,51.61290322580645,100.0,60.24844720496895,322.0,8.0,15.0
us open,QF,2020,37.0,192.0,23.0,140.0,42.0,14.0,16.0,23.0,8.582089552238806,5.223880597014925,71.64179104477611,72.91666666666666,48.68421052631579,69.56521739130434,69.56521739130434,100.0,66.04477611940298,268.0,18.0,5.0
us open,QF,2021,24.0,128.0,12.0,100.0,32.0,6.0,6.0,34.0,18.181818181818183,3.2085561497326207,68.44919786096256,78.125,40.67796610169492,50.0,50.0,100.0,66.31016042780749,187.0,21.0,13.0
us open,QF,2023,31.0,107.0,9.0,80.0,27.0,7.0,5.0,9.0,5.172413793103448,4.022988505747127,61.49425287356321,74.76635514018692,46.26865671641791,55.55555555555556,55.55555555555556,100.0,63.793103448275865,174.0,3.0,6.0
us open,QF,2024,45.0,184.0,17.0,143.0,43.0,9.0,13.0,26.0,9.523809523809524,3.296703296703297,67.3992673992674,77.71739130434783,50.56179775280899,76.47058823529412,76.47058823529412,100.0,68.86446886446886,273.0,12.0,14.0
us open,R128,2015,59.0,172.0,28.0,115.0,44.0,14.0,18.0,8.0,2.7777777777777777,4.861111111111112,59.72222222222222,66.86046511627907,50.86206896551724,64.28571428571429,64.28571428571429,100.0,60.416666666666664,288.0,6.0,2.0
us open,R128,2016,50.0,134.0,16.0,99.0,38.0,16.0,10.0,11.0,4.782608695652174,6.956521739130435,58.26086956521739,73.88059701492537,52.083333333333336,62.5,62.5,100.0,64.78260869565217,230.0,4.0,7.0
us open,R128,2017,57.0,154.0,21.0,102.0,34.0,8.0,15.0,8.0,3.0534351145038165,3.0534351145038165,58.778625954198475,66.23376623376623,52.77777777777778,71.42857142857143,71.42857142857143,100.0,60.68702290076335,262.0,6.0,2.0
us open,R128,2018,27.0,82.0,13.0,58.0,23.0,6.0,7.0,15.0,10.79136690647482,4.316546762589928,58.992805755395686,70.73170731707317,47.368421052631575,53.84615384615385,53.84615384615385,100.0,61.15107913669065,139.0,10.0,5.0
us open,R128,2019,45.0,167.0,26.0,109.0,43.0,17.0,12.0,12.0,4.37956204379562,6.204379562043796,60.94890510948905,65.26946107784431,42.05607476635514,46.15384615384615,46.15384615384615,100.0,56.20437956204379,274.0,9.0,3.0
us open,R128,2020,47.0,168.0,9.0,140.0,46.0,13.0,4.0,38.0,14.285714285714285,4.887218045112782,63.1578947368421,83.33333333333334,47.95918367346938,44.44444444444444,44.44444444444444,100.0,70.30075187969925,266.0,18.0,20.0
us open,R128,2021,32.0,105.0,10.0,84.0,30.0,6.0,6.0,35.0,20.588235294117645,3.5294117647058822,61.76470588235294,80.0,49.23076923076923,60.0,60.0,100.0,68.23529411764706,170.0,18.0,17.0
us open,R128,2023,28.0,119.0,14.0,92.0,30.0,9.0,9.0,18.0,9.62566844919786,4.81283422459893,63.63636363636363,77.31092436974791,41.17647058823529,64.28571428571429,64.28571428571429,100.0,64.1711229946524,187.0,13.0,5.0
us open,R128,2024,48.0,142.0,23.0,99.0,37.0,11.0,16.0,28.0,12.068965517241379,4.741379310344827,61.206896551724135,69.71830985915493,53.333333333333336,69.56521739130434,69.56521739130434,100.0,63.36206896551724,232.0,21.0,7.0
us open,R16,2019,41.0,160.0,34.0,101.0,36.0,18.0,21.0,11.0,4.280155642023346,7.003891050583658,62.2568093385214,63.125,42.2680412371134,61.76470588235294,61.76470588235294,100.0,55.252918287937746,257.0,0.0,11.0
us open,R16,2020,22.0,104.0,18.0,61.0,23.0,6.0,9.0,20.0,13.157894736842104,3.9473684210526314,68.42105263157895,58.65384615384615,45.83333333333333,50.0,50.0,100.0,54.60526315789473,152.0,18.0,2.0
us open,R16,2021,41.0,137.0,18.0,100.0,33.0,5.0,14.0,22.0,10.328638497652582,2.3474178403755865,64.31924882629107,72.99270072992701,53.94736842105263,77.77777777777779,77.77777777777779,100.0,66.19718309859155,213.0,17.0,5.0
us open,R16,2023,61.0,199.0,26.0,138.0,46.0,13.0,16.0,28.0,8.695652173913043,4.037267080745342,61.80124223602485,69.34673366834171,49.59349593495935,61.53846153846154,61.53846153846154,100.0,61.80124223602485,322.0,16.0,12.0
us open,R16,2024,31.0,127.0,19.0,94.0,32.0,5.0,12.0,20.0,10.309278350515463,2.5773195876288657,65.4639175257732,74.01574803149606,46.26865671641791,63.1578947368421,63.1578947368421,100.0,64.43298969072166,194.0,14.0,6.0
