tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
roland garros,R64,2024,12.0,98.0,13.0,60.0,18.0,2.0,8.0,1.0,0.8403361344537815,1.680672268907563,82.35294117647058,61.224489795918366,57.14285714285714,61.53846153846154,61.53846153846154,100.0,60.50420168067227,119.0,0.0,1.0
roland garros,SF,2018,22.0,83.0,10.0,58.0,20.0,3.0,6.0,7.0,5.64516129032258,2.4193548387096775,66.93548387096774,69.87951807228916,53.65853658536586,60.0,60.0,100.0,64.51612903225806,124.0,0.0,7.0
us open,F,2017,13.0,73.0,15.0,44.0,0.0,1.0,10.0,3.0,3.0303030303030303,1.0101010101010102,73.73737373737373,60.273972602739725,50.0,66.66666666666666,66.66666666666666,,57.57575757575758,99.0,0.0,3.0
us open,QF,2017,17.0,81.0,11.0,58.0,0.0,2.0,8.0,8.0,6.837606837606838,1.7094017094017095,69.23076923076923,71.60493827160494,47.22222222222222,72.72727272727273,72.72727272727273,,64.1025641025641,117.0,8.0,0.0
us open,QF,2018,26.0,72.0,8.0,56.0,19.0,3.0,6.0,7.0,5.46875,2.34375,56.25,77.77777777777779,46.42857142857143,75.0,75.0,100.0,64.0625,128.0,6.0,1.0
us open,QF,2023,20.0,81.0,12.0,53.0,17.0,8.0,9.0,4.0,3.2520325203252036,6.504065040650407,65.85365853658537,65.4320987654321,47.61904761904761,75.0,75.0,100.0,59.34959349593496,123.0,4.0,0.0
us open,R128,2011,27.0,68.0,15.0,41.0,0.0,7.0,10.0,5.0,4.23728813559322,5.932203389830509,57.6271186440678,60.29411764705882,54.0,66.66666666666666,66.66666666666666,,57.6271186440678,118.0,5.0,0.0
us open,R128,2013,27.0,65.0,5.0,47.0,0.0,3.0,3.0,5.0,4.716981132075472,2.8301886792452833,61.32075471698113,72.3076923076923,65.85365853658537,60.0,60.0,,69.81132075471697,106.0,1.0,4.0
us open,R128,2014,18.0,44.0,4.0,35.0,0.0,6.0,0.0,9.0,10.975609756097562,7.317073170731707,53.65853658536586,79.54545454545455,47.368421052631575,0.0,0.0,,64.63414634146342,82.0,9.0,0.0
us open,R128,2015,23.0,65.0,12.0,41.0,18.0,11.0,7.0,9.0,8.181818181818182,10.0,59.09090909090909,63.07692307692307,51.11111111111111,58.333333333333336,58.333333333333336,100.0,58.18181818181818,110.0,9.0,0.0
us open,R128,2016,46.0,139.0,21.0,90.0,30.0,7.0,16.0,13.0,5.88235294117647,3.167420814479638,62.89592760180995,64.74820143884892,56.09756097560976,76.19047619047619,76.19047619047619,100.0,61.53846153846154,221.0,13.0,0.0
us open,R128,2017,20.0,106.0,11.0,72.0,0.0,10.0,6.0,5.0,3.3333333333333335,6.666666666666667,70.66666666666667,67.9245283018868,45.45454545454545,54.54545454545454,54.54545454545454,,61.33333333333333,150.0,5.0,0.0
